miRNA	Gene	Input
hsa-miR-4728-5p	DUSP8	-1
hsa-miR-4728-5p	SV2C	-1
hsa-miR-4728-5p	PNPO	-1
hsa-miR-4728-5p	RAB35	-1
hsa-miR-4728-5p	CHST3	-1
hsa-miR-4728-5p	PACS1	-1
hsa-miR-4728-5p	CNNM1	-1
hsa-miR-4728-5p	ANKRD52	-1
hsa-miR-4728-5p	RBMS2	-1
hsa-miR-4728-5p	KCNQ2	-1
hsa-miR-4728-5p	PTPRJ	-1
hsa-miR-4728-5p	SOX13	-1
hsa-miR-4728-5p	LENG8	-1
hsa-miR-4728-5p	RBFOX2	-1
hsa-miR-4728-5p	POMT2	-1
hsa-miR-4728-5p	SDK1	-1
hsa-miR-5006-5p	CRISPLD1	-1
hsa-miR-5006-5p	STYXL2	-1
hsa-miR-5006-5p	CAMKV	-1
hsa-miR-5006-5p	BICRAL	-1
hsa-miR-5006-5p	CHRNA5	-1
hsa-miR-5006-5p	MEF2A	-1
hsa-miR-5006-5p	ZFHX4	-1
hsa-miR-5006-5p	CTNND1	-1
hsa-miR-5006-5p	TGM4	-1
hsa-miR-128-3p	AFF4	-1
hsa-miR-128-3p	AKIRIN1	-1
hsa-miR-128-3p	UBE2E2	-1
hsa-miR-128-3p	TTC39A	-1
hsa-miR-128-3p	FAM184A	-1
hsa-miR-128-3p	UBR5	-1
hsa-miR-128-3p	CSF1	-1
hsa-miR-128-3p	GCC1	-1
hsa-miR-128-3p	CCDC88A	-1
hsa-miR-128-3p	CNOT6	-1
hsa-miR-128-3p	GXYLT1	-1
hsa-miR-128-3p	RGL2	-1
hsa-miR-128-3p	GPAM	-1
hsa-miR-128-3p	TMTC2	-1
hsa-miR-128-3p	GRIN2D	-1
hsa-miR-128-3p	POGLUT1	-1
hsa-miR-128-3p	NRK	-1
hsa-miR-128-3p	DCUN1D4	-1
hsa-miR-128-3p	PDE3A	-1
hsa-miR-128-3p	KDM7A	-1
hsa-miR-128-3p	RO60	-1
hsa-miR-128-3p	EEF1AKMT4-ECE2	-1
hsa-miR-128-3p	IGLON5	-1
hsa-miR-128-3p	PRKX	-1
hsa-miR-128-3p	IRS1	-1
hsa-miR-128-3p	SMAP1	-1
hsa-miR-128-3p	PLK2	-1
hsa-miR-128-3p	PDIA5	-1
hsa-miR-128-3p	KCNK2	-1
hsa-miR-128-3p	CACNG2	-1
hsa-miR-128-3p	SLC6A1	-1
hsa-miR-128-3p	PALS2	-1
hsa-miR-128-3p	MSI2	-1
hsa-miR-128-3p	RPS6KA5	-1
hsa-miR-128-3p	TEAD1	-1
hsa-miR-128-3p	PHF6	-1
hsa-miR-128-3p	SOCS5	-1
hsa-miR-128-3p	DTX4	-1
hsa-miR-128-3p	FAM126A	-1
hsa-miR-128-3p	SRGAP2	-1
hsa-miR-128-3p	OTULIN	-1
hsa-miR-128-3p	GATA6	-1
hsa-miR-128-3p	NGFR	-1
hsa-miR-128-3p	SETD7	-1
hsa-miR-128-3p	XPR1	-1
hsa-miR-128-3p	PAIP2	-1
hsa-miR-128-3p	TNPO1	-1
hsa-miR-128-3p	PHB	-1
hsa-miR-128-3p	BEND4	-1
hsa-miR-128-3p	ECE2	-1
hsa-miR-128-3p	GRIA3	-1
hsa-miR-128-3p	AK4	-1
hsa-miR-128-3p	H3-3B	-1
hsa-miR-128-3p	FRMPD3	-1
hsa-miR-128-3p	RETREG3	-1
hsa-miR-128-3p	NEO1	-1
hsa-miR-128-3p	SLC22A23	-1
hsa-miR-128-3p	SZRD1	-1
hsa-miR-128-3p	ADCY2	-1
hsa-miR-128-3p	SS18	-1
hsa-miR-128-3p	MOSMO	-1
hsa-miR-128-3p	MED13L	-1
hsa-miR-128-3p	GAB1	-1
hsa-miR-128-3p	NFIL3	-1
hsa-miR-128-3p	UGT8	-1
hsa-miR-128-3p	DOT1L	-1
hsa-miR-128-3p	UNC13C	-1
hsa-miR-128-3p	SEC22A	-1
hsa-miR-128-3p	TUB	-1
hsa-miR-128-3p	POGZ	-1
hsa-miR-128-3p	KCNK10	-1
hsa-miR-128-3p	SOS1	-1
hsa-miR-128-3p	PCNX1	-1
hsa-miR-128-3p	ARRDC4	-1
hsa-miR-128-3p	CDS1	-1
hsa-miR-128-3p	TRPV3	-1
hsa-miR-96-5p	SLC39A1	-1
hsa-miR-96-5p	WIPI2	-1
hsa-miR-96-5p	STAG1	-1
hsa-miR-96-5p	PPP4R3A	-1
hsa-miR-96-5p	NRN1	-1
hsa-miR-96-5p	VAT1L	-1
hsa-miR-96-5p	TBR1	-1
hsa-miR-96-5p	LRCH2	-1
hsa-miR-96-5p	NLGN2	-1
hsa-miR-96-5p	SH3BP5	-1
hsa-miR-96-5p	ZFP36L1	-1
hsa-miR-96-5p	ADK	-1
hsa-miR-96-5p	FRS2	-1
hsa-miR-96-5p	ITPR1	-1
hsa-miR-96-5p	REV1	-1
hsa-miR-96-5p	RGS17	-1
hsa-miR-96-5p	E2F5	-1
hsa-miR-96-5p	FOXQ1	-1
hsa-miR-96-5p	PHF20L1	-1
hsa-miR-96-5p	FRMD5	-1
hsa-miR-96-5p	CEP170B	-1
hsa-miR-96-5p	SPRY3	-1
hsa-miR-96-5p	PHYHIPL	-1
hsa-miR-96-5p	MIGA1	-1
hsa-miR-96-5p	SOX6	-1
hsa-miR-96-5p	OXSR1	-1
hsa-miR-96-5p	CTTN	-1
hsa-miR-96-5p	MTSS1	-1
hsa-miR-96-5p	TMEM198	-1
hsa-miR-96-5p	ATXN1	-1
hsa-miR-96-5p	ZCCHC3	-1
hsa-miR-96-5p	PRTG	-1
hsa-miR-96-5p	COL25A1	-1
hsa-miR-96-5p	SLC1A1	-1
hsa-miR-96-5p	BRPF3	-1
hsa-miR-96-5p	PRKCE	-1
hsa-miR-96-5p	CD164	-1
hsa-miR-96-5p	TMEM170B	-1
hsa-miR-96-5p	TTYH3	-1
hsa-miR-96-5p	CDH20	-1
hsa-miR-96-5p	HOOK3	-1
hsa-miR-96-5p	MTOR	-1
hsa-miR-96-5p	SNX30	-1
hsa-miR-96-5p	CHST1	-1
hsa-miR-96-5p	B4GALNT1	-1
hsa-miR-96-5p	HAS2	-1
hsa-miR-96-5p	UBE2G1	-1
hsa-miR-96-5p	NOVA2	-1
hsa-miR-96-5p	RAB8B	-1
hsa-miR-96-5p	SIN3B	-1
hsa-miR-96-5p	ZEB1	-1
hsa-miR-96-5p	VAMP3	-1
hsa-miR-96-5p	FOXO1	-1
hsa-miR-96-5p	GPR22	-1
hsa-miR-96-5p	MSN	-1
hsa-miR-96-5p	UNC13C	-1
hsa-miR-96-5p	SH3KBP1	-1
hsa-miR-96-5p	ADCY6	-1
hsa-miR-96-5p	MYRIP	-1
hsa-miR-96-5p	TNS3	-1
hsa-miR-96-5p	NEXMIF	-1
hsa-miR-96-5p	KLHL34	-1
hsa-miR-96-5p	PLPPR4	-1
hsa-miR-96-5p	ZBTB41	-1
hsa-miR-96-5p	SESN3	-1
hsa-miR-96-5p	FAM171A1	-1
hsa-miR-96-5p	SPAST	-1
hsa-miR-96-5p	PHIP	-1
hsa-miR-96-5p	DOCK1	-1
hsa-miR-96-5p	FOXF2	-1
hsa-miR-96-5p	PPM1L	-1
hsa-miR-96-5p	SLAIN2	-1
hsa-miR-96-5p	SPEN	-1
hsa-miR-96-5p	PALLD	-1
hsa-miR-96-5p	CACNA2D2	-1
hsa-miR-96-5p	MED1	-1
hsa-miR-96-5p	PRRG3	-1
hsa-miR-96-5p	ATXN3	-1
hsa-miR-96-5p	CBFA2T3	-1
hsa-miR-96-5p	SPIN1	-1
hsa-miR-96-5p	ARHGAP6	-1
hsa-miR-96-5p	JMJD1C	-1
hsa-miR-96-5p	STK19	-1
hsa-miR-96-5p	ANKRD27	-1
hsa-miR-3140-5p	ITGA6	-1
hsa-miR-3140-5p	AGFG1	-1
hsa-miR-3140-5p	NEFL	-1
hsa-miR-3140-5p	KIRREL1	-1
hsa-miR-3140-5p	SINHCAF	-1
hsa-miR-3140-5p	TRERF1	-1
hsa-miR-3140-5p	EDEM3	-1
hsa-miR-3140-5p	LRRTM1	-1
hsa-miR-3140-5p	SH2B3	-1
hsa-miR-3140-5p	LCOR	-1
hsa-miR-3140-5p	PTBP3	-1
hsa-miR-3140-5p	CACNA1H	-1
hsa-miR-3140-5p	TRIO	-1
hsa-miR-3140-5p	BICD2	-1
hsa-miR-3140-5p	CLOCK	-1
hsa-miR-3140-5p	REEP3	-1
hsa-miR-6768-3p	RFC1	-1
hsa-miR-6768-3p	LHX6	-1
hsa-miR-6768-3p	CEP170	-1
hsa-miR-6768-3p	SP1	-1
hsa-miR-6768-3p	REEP1	-1
hsa-miR-6768-3p	FOXD4L6	-1
hsa-miR-6768-3p	FOXD4L3	-1
hsa-miR-6768-3p	SLC25A36	-1
hsa-miR-6768-3p	CARMIL1	-1
hsa-miR-6768-3p	RAB21	-1
hsa-miR-6768-3p	PTBP2	-1
hsa-miR-6768-3p	PTBP3	-1
hsa-miR-6768-3p	GNAQ	-1
hsa-miR-6768-3p	MBNL3	-1
hsa-miR-6768-3p	SYNJ2BP	-1
hsa-miR-1537-5p	SLC38A2	-1
hsa-miR-1537-5p	HIPK3	-1
hsa-miR-1537-5p	RAP2C	-1
hsa-miR-1537-5p	ZEB2	-1
hsa-miR-1537-5p	PTPN13	-1
hsa-miR-1537-5p	C2orf68	-1
hsa-miR-1537-5p	ALKBH5	-1
hsa-miR-1537-5p	TMEM117	-1
hsa-miR-1537-5p	ZFR	-1
hsa-miR-3152-5p	RPS6KB1	-1
hsa-miR-3152-5p	TSPAN18	-1
hsa-miR-3152-5p	CHODL	-1
hsa-miR-3152-5p	PROX1	-1
hsa-miR-3152-5p	EIF4A1	-1
hsa-miR-15b-5p	UBN2	-1
hsa-miR-15b-5p	CACNA1E	-1
hsa-miR-15b-5p	DMPK	-1
hsa-miR-15b-5p	HTR2A	-1
hsa-miR-15b-5p	PHF19	-1
hsa-miR-15b-5p	ZNF367	-1
hsa-miR-15b-5p	CFAP45	-1
hsa-miR-15b-5p	SEMA6D	-1
hsa-miR-15b-5p	N4BP1	-1
hsa-miR-15b-5p	IPO7	-1
hsa-miR-15b-5p	KIF23	-1
hsa-miR-15b-5p	TBPL1	-1
hsa-miR-15b-5p	TBL1XR1	-1
hsa-miR-15b-5p	CYB561A3	-1
hsa-miR-15b-5p	CHAC1	-1
hsa-miR-15b-5p	RASGEF1B	-1
hsa-miR-15b-5p	CYP26B1	-1
hsa-miR-15b-5p	GPR63	-1
hsa-miR-15b-5p	MYLK	-1
hsa-miR-15b-5p	PAPPA	-1
hsa-miR-15b-5p	AXIN2	-1
hsa-miR-15b-5p	KDSR	-1
hsa-miR-15b-5p	MOB3B	-1
hsa-miR-15b-5p	LUZP1	-1
hsa-miR-15b-5p	FGFR1	-1
hsa-miR-15b-5p	UNC80	-1
hsa-miR-15b-5p	TNRC6B	-1
hsa-miR-15b-5p	SREK1	-1
hsa-miR-15b-5p	ATG9A	-1
hsa-miR-15b-5p	GAREM1	-1
hsa-miR-15b-5p	NUP50	-1
hsa-miR-15b-5p	SPRED1	-1
hsa-miR-15b-5p	ZCCHC3	-1
hsa-miR-15b-5p	SLC13A3	-1
hsa-miR-15b-5p	CDCA4	-1
hsa-miR-15b-5p	EDA	-1
hsa-miR-15b-5p	APLN	-1
hsa-miR-15b-5p	CASK	-1
hsa-miR-15b-5p	MGAT4A	-1
hsa-miR-15b-5p	MYB	-1
hsa-miR-15b-5p	GABARAPL1	-1
hsa-miR-15b-5p	CCNE1	-1
hsa-miR-15b-5p	WEE1	-1
hsa-miR-15b-5p	KLHL2	-1
hsa-miR-15b-5p	KIF1B	-1
hsa-miR-15b-5p	UBFD1	-1
hsa-miR-15b-5p	DCLK1	-1
hsa-miR-15b-5p	ARL2	-1
hsa-miR-15b-5p	PPM1E	-1
hsa-miR-15b-5p	TNFSF13B	-1
hsa-miR-15b-5p	SLC11A2	-1
hsa-miR-15b-5p	C2orf42	-1
hsa-miR-15b-5p	PAFAH1B1	-1
hsa-miR-15b-5p	RASSF8	-1
hsa-miR-15b-5p	FGF2	-1
hsa-miR-15b-5p	PCMT1	-1
hsa-miR-15b-5p	ZNF691	-1
hsa-miR-15b-5p	UBE2V1	-1
hsa-miR-15b-5p	SLC9A6	-1
hsa-miR-15b-5p	NAPG	-1
hsa-miR-15b-5p	MTMR3	-1
hsa-miR-15b-5p	CPEB2	-1
hsa-miR-15b-5p	STOX2	-1
hsa-miR-15b-5p	DESI1	-1
hsa-miR-15b-5p	EPHB2	-1
hsa-miR-15b-5p	FBXO21	-1
hsa-miR-15b-5p	RNF144B	-1
hsa-miR-15b-5p	AKT3	-1
hsa-miR-15b-5p	ZBTB44	-1
hsa-miR-15b-5p	RECK	-1
hsa-miR-15b-5p	SCN8A	-1
hsa-miR-15b-5p	CASR	-1
hsa-miR-15b-5p	KCNJ2	-1
hsa-miR-15b-5p	UBE4B	-1
hsa-miR-15b-5p	RAB11FIP2	-1
hsa-miR-15b-5p	PAFAH1B2	-1
hsa-miR-15b-5p	ARMH4	-1
hsa-miR-15b-5p	CCND2	-1
hsa-miR-15b-5p	ZBTB46	-1
hsa-miR-15b-5p	TMEM100	-1
hsa-miR-15b-5p	NECTIN1	-1
hsa-miR-15b-5p	CBX2	-1
hsa-miR-15b-5p	PLAG1	-1
hsa-miR-15b-5p	HIPK2	-1
hsa-miR-15b-5p	ARL3	-1
hsa-miR-15b-5p	ZBTB34	-1
hsa-miR-15b-5p	AHCYL2	-1
hsa-miR-15b-5p	FASN	-1
hsa-miR-15b-5p	SYNJ1	-1
hsa-miR-15b-5p	ARIH1	-1
hsa-miR-15b-5p	ABL2	-1
hsa-miR-15b-5p	FBXW7	-1
hsa-miR-15b-5p	TLK1	-1
hsa-miR-15b-5p	LSM11	-1
hsa-miR-15b-5p	SPRYD3	-1
hsa-miR-15b-5p	CNOT6L	-1
hsa-miR-15b-5p	ATG14	-1
hsa-miR-15b-5p	CCDC6	-1
hsa-miR-15b-5p	SHOC2	-1
hsa-miR-15b-5p	GRM7	-1
hsa-miR-15b-5p	SLC25A37	-1
hsa-miR-15b-5p	PTPN3	-1
hsa-miR-15b-5p	BTRC	-1
hsa-miR-15b-5p	LURAP1L	-1
hsa-miR-15b-5p	DNAJB4	-1
hsa-miR-15b-5p	MAMSTR	-1
hsa-miR-15b-5p	PLPP1	-1
hsa-miR-15b-5p	ANO3	-1
hsa-miR-15b-5p	MKX	-1
hsa-miR-15b-5p	TFAP2A	-1
hsa-miR-15b-5p	PTPN4	-1
hsa-miR-15b-5p	RFX3	-1
hsa-miR-15b-5p	SMURF1	-1
hsa-miR-15b-5p	UBE2Q1	-1
hsa-miR-15b-5p	ANKUB1	-1
hsa-miR-15b-5p	SEC24A	-1
hsa-miR-15b-5p	PISD	-1
hsa-miR-15b-5p	KIF5C	-1
hsa-miR-15b-5p	SALL4	-1
hsa-miR-15b-5p	ZMAT3	-1
hsa-miR-15b-5p	FGF7	-1
hsa-miR-6756-5p	IL12RB1	-1
hsa-miR-6756-5p	NFIC	-1
hsa-miR-6756-5p	SYNGAP1	-1
hsa-miR-6756-5p	TFE3	-1
hsa-miR-6756-5p	NFIX	-1
hsa-miR-6756-5p	IGF2	-1
hsa-miR-6756-5p	EPHA8	-1
hsa-miR-6756-5p	WDTC1	-1
hsa-miR-6756-5p	HIVEP3	-1
hsa-miR-6756-5p	CES4A	-1
hsa-miR-6756-5p	NOVA2	-1
hsa-miR-6756-5p	HIC2	-1
hsa-miR-6756-5p	REEP2	-1
hsa-miR-6756-5p	CACNA2D2	-1
hsa-miR-6756-5p	GNAO1	-1
hsa-miR-6756-5p	IFFO2	-1
hsa-miR-6756-5p	C16orf46	-1
hsa-miR-6756-5p	MECP2	-1
hsa-miR-6756-5p	CDC42BPA	-1
hsa-miR-6756-5p	PRELP	-1
hsa-miR-6756-5p	PHF12	-1
hsa-miR-6756-5p	MGAT5B	-1
hsa-miR-6756-5p	DNAJC22	-1
hsa-miR-6756-5p	MEX3A	-1
hsa-miR-6756-5p	ADM2	-1
hsa-miR-6756-5p	TIAM1	-1
hsa-miR-6756-5p	DIRAS1	-1
hsa-miR-6756-5p	SZRD1	-1
hsa-miR-6756-5p	IQSEC2	-1
hsa-miR-6756-5p	TTYH3	-1
hsa-miR-6756-5p	RIMS4	-1
hsa-miR-6756-5p	CHRNE	-1
hsa-miR-6756-5p	SMURF1	-1
hsa-miR-5006-3p	KXD1	-1
hsa-miR-5006-3p	TCF12	-1
hsa-miR-5006-3p	COX5A	-1
hsa-miR-5006-3p	BIRC6	-1
hsa-miR-5006-3p	TMEM178B	-1
hsa-miR-5006-3p	NBR1	-1
hsa-miR-5006-3p	AP1S2	-1
hsa-miR-5006-3p	UBA6	-1
hsa-miR-5006-3p	PPP1R9A	-1
hsa-miR-5006-3p	GLIS3	-1
hsa-miR-5006-3p	FAM13C	-1
hsa-miR-5006-3p	SPOP	-1
hsa-miR-5006-3p	MTMR7	-1
hsa-miR-5006-3p	NTRK2	-1
hsa-miR-5006-3p	ROR1	-1
hsa-miR-5006-3p	SPRY3	-1
hsa-miR-5006-3p	TNRC6B	-1
hsa-miR-5006-3p	SLC16A6	-1
hsa-miR-5006-3p	ARMC8	-1
hsa-miR-5006-3p	PID1	-1
hsa-miR-5006-3p	MLLT3	-1
hsa-miR-5006-3p	LPP	-1
hsa-miR-5006-3p	ATL2	-1
hsa-miR-5006-3p	ALDH6A1	-1
hsa-miR-5006-3p	BCL2L2	-1
hsa-miR-5006-3p	C2orf68	-1
hsa-miR-5006-3p	TOX3	-1
hsa-miR-5006-3p	SKI	-1
hsa-miR-5006-3p	RAB22A	-1
hsa-miR-5006-3p	EPHB6	-1
hsa-miR-5006-3p	SLC37A3	-1
hsa-miR-5006-3p	ACSL4	-1
hsa-miR-5006-3p	TAOK1	-1
hsa-miR-5006-3p	RHOBTB3	-1
hsa-miR-5006-3p	FHIP1B	-1
hsa-miR-5006-3p	MAP1B	-1
hsa-miR-5006-3p	MLXIP	-1
hsa-miR-5006-3p	CCND2	-1
hsa-miR-5006-3p	GAD1	-1
hsa-miR-5006-3p	ZC3H7A	-1
hsa-miR-5006-3p	IGFBP5	-1
hsa-miR-5006-3p	GSPT1	-1
hsa-miR-5006-3p	FBXL22	-1
hsa-miR-5006-3p	SOX14	-1
hsa-miR-5006-3p	ANGPT1	-1
hsa-miR-5006-3p	MGAT3	-1
hsa-miR-5006-3p	YPEL4	-1
hsa-miR-5006-3p	CNKSR3	-1
hsa-miR-5006-3p	TMEM64	-1
hsa-miR-5006-3p	TFAP2A	-1
hsa-miR-5006-3p	MAPRE2	-1
hsa-miR-5006-3p	MEIS2	-1
hsa-miR-5006-3p	FBN2	-1
hsa-miR-5006-3p	ACVR2B	-1
hsa-miR-365a-3p	PCNP	-1
hsa-miR-365a-3p	HHIP	-1
hsa-miR-365a-3p	SGK1	-1
hsa-miR-365a-3p	MYLK	-1
hsa-miR-365a-3p	ADM	-1
hsa-miR-365a-3p	TIAM2	-1
hsa-miR-365a-3p	ARRB2	-1
hsa-miR-365a-3p	ACVR1	-1
hsa-miR-365a-3p	TRHDE	-1
hsa-miR-365a-3p	KANSL1	-1
hsa-miR-365a-3p	NR1D2	-1
hsa-miR-3680-3p	AGO3	-1
hsa-miR-3680-3p	ADAM19	-1
hsa-miR-3680-3p	PGR	-1
hsa-miR-3680-3p	ANK3	-1
hsa-miR-3680-3p	ETS1	-1
hsa-miR-3680-3p	TMTC4	-1
hsa-miR-3680-3p	TXNDC11	-1
hsa-miR-3680-3p	ZNF570	-1
hsa-miR-3680-3p	CPEB2	-1
hsa-miR-3680-3p	KLF7	-1
hsa-miR-3680-3p	NFE2L2	-1
hsa-miR-3680-3p	KCNMB2	-1
hsa-miR-3680-3p	STEAP2	-1
hsa-miR-3680-3p	IRF2BPL	-1
hsa-miR-3680-3p	FAM168B	-1
hsa-miR-3680-3p	ARFGEF3	-1
hsa-miR-3680-3p	CHMP2B	-1
hsa-miR-3680-3p	RAB3C	-1
hsa-miR-3680-3p	JAKMIP3	-1
hsa-miR-3680-3p	TFPI2	-1
hsa-miR-3680-3p	BACH2	-1
hsa-miR-3680-3p	CDC42EP3	-1
hsa-miR-3680-3p	CCDC91	-1
hsa-miR-3680-3p	SKI	-1
hsa-miR-3680-3p	DENND1B	-1
hsa-miR-3680-3p	PPHLN1	-1
hsa-miR-3680-3p	AGPAT5	-1
hsa-miR-3680-3p	SGCD	-1
hsa-miR-3680-3p	KCTD1	-1
hsa-miR-3680-3p	ANKRD12	-1
hsa-miR-3680-3p	PKHD1	-1
hsa-miR-3680-3p	RICTOR	-1
hsa-miR-3680-3p	PABPC5	-1
hsa-miR-3680-3p	CCR6	-1
hsa-miR-3680-3p	KCNIP4	-1
hsa-miR-3680-3p	CAMTA1	-1
hsa-miR-3680-3p	BCL2	-1
hsa-miR-3680-3p	HIPK1	-1
hsa-miR-3680-3p	ELK4	-1
hsa-miR-3680-3p	AUTS2	-1
hsa-miR-3680-3p	PCDH7	-1
hsa-miR-3680-3p	CADM2	-1
hsa-miR-3680-3p	LATS1	-1
hsa-miR-3680-3p	LRRC2	-1
hsa-miR-3680-3p	SOX6	-1
hsa-miR-3680-3p	UBE2K	-1
hsa-miR-3680-3p	PABPC3	-1
hsa-miR-3680-3p	MAP3K1	-1
hsa-miR-3680-3p	ZEB2	-1
hsa-miR-3680-3p	IL12B	-1
hsa-miR-3680-3p	VEZF1	-1
hsa-miR-3680-3p	BRWD3	-1
hsa-miR-3680-3p	CIC	-1
hsa-miR-3680-3p	NFIB	-1
hsa-miR-3680-3p	ARID1A	-1
hsa-miR-3680-3p	TMEM260	-1
hsa-miR-3680-3p	OXR1	-1
hsa-miR-3680-3p	SALL4	-1
hsa-miR-3680-3p	SOWAHC	-1
hsa-miR-761	LSM12	-1
hsa-miR-761	RC3H1	-1
hsa-miR-761	AKAP13	-1
hsa-miR-761	NAA15	-1
hsa-miR-761	ZFAND3	-1
hsa-miR-761	GSK3B	-1
hsa-miR-761	AMMECR1L	-1
hsa-miR-761	SNX12	-1
hsa-miR-761	IRS1	-1
hsa-miR-761	VPS53	-1
hsa-miR-761	DOLPP1	-1
hsa-miR-761	JPH1	-1
hsa-miR-761	HPSE2	-1
hsa-miR-761	PLAGL2	-1
hsa-miR-761	DMXL2	-1
hsa-miR-761	MAPK1	-1
hsa-miR-761	MED19	-1
hsa-miR-761	C17orf49	-1
hsa-miR-761	BAZ2A	-1
hsa-miR-761	NEO1	-1
hsa-miR-761	PGF	-1
hsa-miR-761	SEC24C	-1
hsa-miR-761	MLLT10	-1
hsa-miR-761	MFN2	-1
hsa-miR-761	TRA2B	-1
hsa-miR-761	ATP2A3	-1
hsa-miR-762	YY1AP1	-1
hsa-miR-762	KCNS1	-1
hsa-miR-762	ACVRL1	-1
hsa-miR-762	RAP1GAP2	-1
hsa-miR-762	NFIX	-1
hsa-miR-762	SLC6A17	-1
hsa-miR-762	ARHGAP1	-1
hsa-miR-762	JMJD8	-1
hsa-miR-762	GIPC3	-1
hsa-miR-762	BCAM	-1
hsa-miR-762	SOGA1	-1
hsa-miR-762	PHLDB1	-1
hsa-miR-762	GNAI2	-1
hsa-miR-762	MYO1C	-1
hsa-miR-762	MDGA1	-1
hsa-miR-762	PACS1	-1
hsa-miR-762	KCNIP3	-1
hsa-miR-762	ARL2BP	-1
hsa-miR-762	WDR48	-1
hsa-miR-760	ANKRD11	-1
hsa-miR-760	RAB43	-1
hsa-miR-760	C6orf89	-1
hsa-miR-760	SYT2	-1
hsa-miR-760	ITPR1	-1
hsa-miR-760	ATXN7	-1
hsa-miR-760	SCYL1	-1
hsa-miR-760	CLCN5	-1
hsa-miR-760	EPHB2	-1
hsa-miR-760	SRRM1	-1
hsa-miR-760	ARC	-1
hsa-miR-760	ZSWIM6	-1
hsa-miR-760	TOMM40L	-1
hsa-miR-765	ASB16	-1
hsa-miR-765	CD164L2	-1
hsa-miR-765	KAT7	-1
hsa-miR-765	KIRREL1	-1
hsa-miR-765	HOXC4	-1
hsa-miR-765	PDX1	-1
hsa-miR-765	GPR107	-1
hsa-miR-765	KLK4	-1
hsa-miR-765	NFIX	-1
hsa-miR-765	LMLN	-1
hsa-miR-765	POU2F2	-1
hsa-miR-765	PLA2G3	-1
hsa-miR-765	EZH1	-1
hsa-miR-765	ABCG4	-1
hsa-miR-765	NOVA2	-1
hsa-miR-765	NAV1	-1
hsa-miR-765	ARID1A	-1
hsa-miR-765	BCAM	-1
hsa-miR-765	PLP2	-1
hsa-miR-765	KCND1	-1
hsa-miR-765	SOGA1	-1
hsa-miR-765	TLCD3A	-1
hsa-miR-765	GLG1	-1
hsa-miR-765	EN2	-1
hsa-miR-765	SOCS7	-1
hsa-miR-765	GPATCH1	-1
hsa-miR-765	PDE6D	-1
hsa-miR-765	ZNF444	-1
hsa-miR-765	TRIM66	-1
hsa-miR-5689	HNRNPK	-1
hsa-miR-5689	ATF1	-1
hsa-miR-5689	PRRG1	-1
hsa-miR-5689	ARAP2	-1
hsa-miR-5689	RECK	-1
hsa-miR-5689	IKZF5	-1
hsa-miR-5689	FMR1	-1
hsa-miR-5689	CTNNA2	-1
hsa-miR-5689	OTX2	-1
hsa-miR-5689	BCL11A	-1
hsa-miR-5689	PIGA	-1
hsa-miR-5689	TACC2	-1
hsa-miR-5689	UBFD1	-1
hsa-miR-5689	NFYB	-1
hsa-miR-5689	BPTF	-1
hsa-miR-96-3p	ARHGAP44	-1
hsa-miR-96-3p	PLCB4	-1
hsa-miR-96-3p	ASPA	-1
hsa-miR-96-3p	GCM2	-1
hsa-miR-96-3p	MAPK6	-1
hsa-miR-96-3p	GFM2	-1
hsa-miR-6768-5p	ARHGAP12	-1
hsa-miR-6768-5p	TMEM158	-1
hsa-miR-6768-5p	MYO18B	-1
hsa-miR-6768-5p	ROCK2	-1
hsa-miR-6768-5p	MOBP	-1
hsa-miR-6768-5p	CNOT6L	-1
hsa-miR-6768-5p	SMAP2	-1
hsa-miR-6768-5p	RNF145	-1
hsa-miR-6768-5p	CDKN1B	-1
hsa-miR-6768-5p	MGAT4A	-1
hsa-miR-6768-5p	SYT1	-1
hsa-miR-6768-5p	SAMD4A	-1
hsa-miR-6768-5p	ZNF385B	-1
hsa-miR-6768-5p	HINT1	-1
hsa-miR-6768-5p	ABCA1	-1
hsa-miR-6768-5p	GLCCI1	-1
hsa-miR-6768-5p	WAC	-1
hsa-miR-6768-5p	WDR7	-1
hsa-miR-6768-5p	PCSK6	-1
hsa-miR-5680	BTBD1	-1
hsa-miR-5680	BTBD11	-1
hsa-miR-5680	PHC3	-1
hsa-miR-5680	CGGBP1	-1
hsa-miR-5680	DCUN1D4	-1
hsa-miR-5680	DPP4	-1
hsa-miR-5680	UNC50	-1
hsa-miR-5680	IL33	-1
hsa-miR-5680	CADM2	-1
hsa-miR-5680	GPR63	-1
hsa-miR-5680	CREB1	-1
hsa-miR-5680	DPYD	-1
hsa-miR-5680	IAPP	-1
hsa-miR-5680	SPAG9	-1
hsa-miR-5680	FBXO25	-1
hsa-miR-5680	SNCAIP	-1
hsa-miR-5680	FNIP1	-1
hsa-miR-5680	PDGFRL	-1
hsa-miR-5680	COL25A1	-1
hsa-miR-5680	TMOD3	-1
hsa-miR-5680	BCAT1	-1
hsa-miR-5680	GPM6A	-1
hsa-miR-5680	OSBPL8	-1
hsa-miR-5680	KCNJ15	-1
hsa-miR-5680	SEPTIN7	-1
hsa-miR-5680	TET2	-1
hsa-miR-5680	LPP	-1
hsa-miR-5680	PPM1E	-1
hsa-miR-5680	SESTD1	-1
hsa-miR-5680	GMFB	-1
hsa-miR-5680	WDFY3	-1
hsa-miR-5680	JPH4	-1
